;fecha;CCAA;total_altas;Localizacion;total_fallecidos;total_uci;total_hospitalizados;total_casos;total_fallecidos_diff;total_altas_diff;total_uci_diff;total_hospitalizados_diff;total_casos_diff
1577;2020-02-21;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1578;2020-02-22;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1579;2020-02-23;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1580;2020-02-24;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1581;2020-02-25;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1582;2020-02-26;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1583;2020-02-27;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0
1584;2020-02-28;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;5,0
1585;2020-02-29;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;2,0
0;2020-03-01;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;12,0
1586;2020-03-02;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0
1587;2020-03-03;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0
1368;2020-03-04;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0
1369;2020-03-05;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0
1370;2020-03-06;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;21,0;0,0;0,0;0,0;0,0;9,0
1371;2020-03-07;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;27,0;0,0;0,0;0,0;0,0;6,0
1372;2020-03-08;Andalucia;0,0;Andalucia, Spain;0,0;0,0;0,0;34,0;0,0;0,0;0,0;0,0;7,0
1;2020-03-09;Andalucia;11,0;Andalucia, Spain;0,0;1,0;0,0;54,0;0,0;11,0;1,0;0,0;20,0
2;2020-03-10;Andalucia;11,0;Andalucia, Spain;0,0;1,0;0,0;71,0;0,0;0,0;0,0;0,0;17,0
3;2020-03-11;Andalucia;11,0;Andalucia, Spain;0,0;3,0;32,0;90,0;0,0;0,0;2,0;32,0;19,0
4;2020-03-12;Andalucia;11,0;Andalucia, Spain;0,0;4,0;50,0;115,0;0,0;0,0;1,0;18,0;25,0
5;2020-03-13;Andalucia;11,0;Andalucia, Spain;0,0;8,0;92,0;219,0;0,0;0,0;4,0;42,0;104,0
6;2020-03-14;Andalucia;11,0;Andalucia, Spain;2,0;8,0;92,0;269,0;2,0;0,0;0,0;0,0;50,0
7;2020-03-15;Andalucia;11,0;Andalucia, Spain;6,0;8,0;92,0;437,0;4,0;0,0;0,0;0,0;168,0
8;2020-03-16;Andalucia;11,0;Andalucia, Spain;7,0;11,0;197,0;554,0;1,0;0,0;3,0;105,0;117,0
9;2020-03-17;Andalucia;11,0;Andalucia, Spain;11,0;13,0;229,0;683,0;4,0;0,0;2,0;32,0;129,0
10;2020-03-18;Andalucia;33,0;Andalucia, Spain;19,0;21,0;319,0;859,0;8,0;22,0;8,0;90,0;176,0
11;2020-03-19;Andalucia;33,0;Andalucia, Spain;23,0;25,0;384,0;1008,0;4,0;0,0;4,0;65,0;149,0
12;2020-03-20;Andalucia;36,0;Andalucia, Spain;30,0;38,0;501,0;1287,0;7,0;3,0;13,0;117,0;279,0
13;2020-03-21;Andalucia;36,0;Andalucia, Spain;40,0;53,0;605,0;1515,0;10,0;0,0;15,0;104,0;228,0
14;2020-03-22;Andalucia;38,0;Andalucia, Spain;47,0;55,0;724,0;1725,0;7,0;2,0;2,0;119,0;210,0
15;2020-03-23;Andalucia;50,0;Andalucia, Spain;58,0;77,0;865,0;1961,0;11,0;12,0;22,0;141,0;236,0
16;2020-03-24;Andalucia;66,0;Andalucia, Spain;87,0;102,0;1132,0;2470,0;29,0;16,0;25,0;267,0;509,0
17;2020-03-25;Andalucia;71,0;Andalucia, Spain;113,0;116,0;1433,0;3008,0;26,0;5,0;14,0;301,0;538,0
18;2020-03-26;Andalucia;77,0;Andalucia, Spain;134,0;134,0;1626,0;3404,0;21,0;6,0;18,0;193,0;396,0
19;2020-03-27;Andalucia;92,0;Andalucia, Spain;144,0;148,0;1843,0;3790,0;10,0;15,0;14,0;217,0;386,0
20;2020-03-28;Andalucia;139,0;Andalucia, Spain;175,0;172,0;2106,0;4271,0;31,0;47,0;24,0;263,0;481,0
21;2020-03-29;Andalucia;148,0;Andalucia, Spain;207,0;201,0;2294,0;4676,0;32,0;9,0;29,0;188,0;405,0
22;2020-03-30;Andalucia;155,0;Andalucia, Spain;236,0;216,0;2671,0;5398,0;29,0;7,0;15,0;377,0;722,0
23;2020-03-31;Andalucia;160,0;Andalucia, Spain;248,0;235,0;2867,0;5809,0;12,0;5,0;19,0;196,0;411,0
24;2020-04-01;Andalucia;182,0;Andalucia, Spain;308,0;260,0;3147,0;6379,0;60,0;22,0;25,0;280,0;570,0
25;2020-04-02;Andalucia;228,0;Andalucia, Spain;343,0;280,0;3444,0;6957,0;35,0;46,0;20,0;297,0;578,0
26;2020-04-03;Andalucia;258,0;Andalucia, Spain;376,0;338,0;3673,0;7353,0;33,0;30,0;58,0;229,0;396,0
27;2020-04-04;Andalucia;463,0;Andalucia, Spain;426,0;364,0;3896,0;7847,0;50,0;205,0;26,0;223,0;494,0
28;2020-04-05;Andalucia;665,0;Andalucia, Spain;470,0;474,0;4107,0;8279,0;44,0;202,0;110,0;211,0;432,0
29;2020-04-06;Andalucia;798,0;Andalucia, Spain;491,0;489,0;4227,0;8559,0;21,0;133,0;15,0;120,0;280,0
30;2020-04-07;Andalucia;900,0;Andalucia, Spain;528,0;499,0;4335,0;8743,0;37,0;102,0;10,0;108,0;184,0
31;2020-04-08;Andalucia;1041,0;Andalucia, Spain;605,0;520,0;4463,0;8973,0;77,0;141,0;21,0;128,0;230,0
32;2020-04-09;Andalucia;1193,0;Andalucia, Spain;652,0;538,0;4599,0;9234,0;47,0;152,0;18,0;136,0;261,0
33;2020-04-10;Andalucia;1437,0;Andalucia, Spain;691,0;582,0;4715,0;9482,0;39,0;244,0;44,0;116,0;248,0
34;2020-04-11;Andalucia;1630,0;Andalucia, Spain;737,0;602,0;4808,0;9682,0;46,0;193,0;20,0;93,0;200,0
35;2020-04-12;Andalucia;1838,0;Andalucia, Spain;799,0;619,0;4950,0;9976,0;62,0;208,0;17,0;142,0;294,0
36;2020-04-13;Andalucia;1967,0;Andalucia, Spain;815,0;621,0;4993,0;10062,0;16,0;129,0;2,0;43,0;86,0
37;2020-04-14;Andalucia;2032,0;Andalucia, Spain;836,0;631,0;5054,0;10283,0;21,0;65,0;10,0;61,0;221,0
38;2020-04-15;Andalucia;2224,0;Andalucia, Spain;865,0;665,0;5147,0;10561,0;29,0;192,0;34,0;93,0;278,0
39;2020-04-16;Andalucia;2634,0;Andalucia, Spain;912,0;671,0;5226,0;10773,0;47,0;410,0;6,0;79,0;212,0
40;2020-04-17;Andalucia;2790,0;Andalucia, Spain;940,0;675,0;5298,0;11018,0;28,0;156,0;4,0;72,0;245,0
41;2020-04-18;Andalucia;2948,0;Andalucia, Spain;967,0;677,0;5341,0;11168,0;27,0;158,0;2,0;43,0;150,0
42;2020-04-19;Andalucia;3116,0;Andalucia, Spain;993,0;687,0;5424,0;11389,0;26,0;168,0;10,0;83,0;221,0
43;2020-04-20;Andalucia;3229,0;Andalucia, Spain;1013,0;690,0;5473,0;11518,0;20,0;113,0;3,0;49,0;129,0
44;2020-04-21;Andalucia;3411,0;Andalucia, Spain;1017,0;692,0;5509,0;11648,0;4,0;182,0;2,0;36,0;130,0
45;2020-04-22;Andalucia;3569,0;Andalucia, Spain;1050,0;696,0;5565,0;11879,0;33,0;158,0;4,0;56,0;231,0
46;2020-04-23;Andalucia;3847,0;Andalucia, Spain;1079,0;702,0;5616,0;12195,0;29,0;278,0;6,0;51,0;316,0
47;2020-04-24;Andalucia;3992,0;Andalucia, Spain;1107,0;714,0;5675,0;12449,0;28,0;145,0;12,0;59,0;254,0
48;2020-04-25;Andalucia;4295,0;Andalucia, Spain;1131,0;716,0;5715,0;12774,0;24,0;303,0;2,0;40,0;325,0
49;2020-04-26;Andalucia;4741,0;Andalucia, Spain;1145,0;716,0;5747,0;12972,0;14,0;446,0;0,0;32,0;198,0
50;2020-04-27;Andalucia;4890,0;Andalucia, Spain;1157,0;720,0;5767,0;13108,0;12,0;149,0;4,0;20,0;136,0
51;2020-04-28;Andalucia;5039,0;Andalucia, Spain;1168,0;721,0;5792,0;13195,0;11,0;149,0;1,0;25,0;87,0
52;2020-04-29;Andalucia;5272,0;Andalucia, Spain;1188,0;721,0;5831,0;13445,0;20,0;233,0;0,0;39,0;250,0
53;2020-04-30;Andalucia;5710,0;Andalucia, Spain;1207,0;721,0;5873,0;13624,0;19,0;438,0;0,0;42,0;179,0
54;2020-05-01;Andalucia;6334,0;Andalucia, Spain;1238,0;729,0;5935,0;13881,0;31,0;624,0;8,0;62,0;257,0
55;2020-05-02;Andalucia;6821,0;Andalucia, Spain;1253,0;735,0;5961,0;14128,0;15,0;487,0;6,0;26,0;247,0
56;2020-05-03;Andalucia;6897,0;Andalucia, Spain;1256,0;736,0;5961,0;14251,0;3,0;76,0;1,0;0,0;123,0
57;2020-05-04;Andalucia;7021,0;Andalucia, Spain;1263,0;738,0;5973,0;14311,0;7,0;124,0;2,0;12,0;60,0
58;2020-05-05;Andalucia;7230,0;Andalucia, Spain;1267,0;738,0;5983,0;14351,0;4,0;209,0;0,0;10,0;40,0
59;2020-05-06;Andalucia;7679,0;Andalucia, Spain;1281,0;740,0;6012,0;14593,0;14,0;449,0;2,0;29,0;242,0
60;2020-05-07;Andalucia;8076,0;Andalucia, Spain;1294,0;742,0;6027,0;14824,0;13,0;397,0;2,0;15,0;231,0
61;2020-05-08;Andalucia;8435,0;Andalucia, Spain;1301,0;742,0;6038,0;15002,0;7,0;359,0;0,0;11,0;178,0
62;2020-05-09;Andalucia;8779,0;Andalucia, Spain;1317,0;745,0;6069,0;15180,0;16,0;344,0;3,0;31,0;178,0
63;2020-05-10;Andalucia;9020,0;Andalucia, Spain;1320,0;745,0;6080,0;15355,0;3,0;241,0;0,0;11,0;175,0
64;2020-05-11;Andalucia;9205,0;Andalucia, Spain;1322,0;745,0;6092,0;15422,0;2,0;185,0;0,0;12,0;67,0
65;2020-05-12;Andalucia;9297,0;Andalucia, Spain;1326,0;745,0;6101,0;15522,0;4,0;92,0;0,0;9,0;100,0
66;2020-05-13;Andalucia;9481,0;Andalucia, Spain;1332,0;750,0;6114,0;15629,0;6,0;184,0;5,0;13,0;107,0
67;2020-05-14;Andalucia;9918,0;Andalucia, Spain;1336,0;751,0;6128,0;15823,0;4,0;437,0;1,0;14,0;194,0
68;2020-05-15;Andalucia;10148,0;Andalucia, Spain;1344,0;754,0;6146,0;16068,0;8,0;230,0;3,0;18,0;245,0
69;2020-05-16;Andalucia;10319,0;Andalucia, Spain;1355,0;758,0;6161,0;16263,0;11,0;171,0;4,0;15,0;195,0
70;2020-05-17;Andalucia;10611,0;Andalucia, Spain;1358,0;760,0;6174,0;16432,0;3,0;292,0;2,0;13,0;169,0
71;2020-05-18;Andalucia;10671,0;Andalucia, Spain;1358,0;760,0;6178,0;16457,0;0,0;60,0;0,0;4,0;25,0
1373;2020-05-19;Andalucia;10671,0;Andalucia, Spain;1367,0;760,0;6182,0;16488,0;9,0;0,0;0,0;4,0;31,0
1374;2020-05-20;Andalucia;10671,0;Andalucia, Spain;1371,0;764,0;6196,0;16501,0;4,0;0,0;4,0;14,0;13,0
1375;2020-05-21;Andalucia;10671,0;Andalucia, Spain;1375,0;766,0;6210,0;16546,0;4,0;0,0;2,0;14,0;45,0
1376;2020-05-22;Andalucia;10671,0;Andalucia, Spain;1377,0;767,0;6215,0;16546,0;2,0;0,0;1,0;5,0;0,0
1377;2020-05-23;Andalucia;10671,0;Andalucia, Spain;1389,0;766,0;6229,0;16546,0;12,0;0,0;-1,0;14,0;0,0
1378;2020-05-24;Andalucia;10671,0;Andalucia, Spain;1391,0;766,0;6230,0;16546,0;2,0;0,0;0,0;1,0;0,0
1588;2020-02-21;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1589;2020-02-22;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1590;2020-02-23;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1591;2020-02-24;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1592;2020-02-25;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1593;2020-02-26;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1594;2020-02-27;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1595;2020-02-28;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1596;2020-02-29;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
72;2020-03-01;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1597;2020-03-02;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1598;2020-03-03;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1379;2020-03-04;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1380;2020-03-05;Aragon;0,0;Aragon, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0
1381;2020-03-06;Aragon;0,0;Aragon, Spain;1,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
1382;2020-03-07;Aragon;0,0;Aragon, Spain;1,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;4,0
1383;2020-03-08;Aragon;0,0;Aragon, Spain;2,0;0,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0
73;2020-03-09;Aragon;0,0;Aragon, Spain;3,0;3,0;0,0;7,0;1,0;0,0;3,0;0,0;2,0
74;2020-03-10;Aragon;0,0;Aragon, Spain;4,0;3,0;0,0;30,0;1,0;0,0;0,0;0,0;23,0
75;2020-03-11;Aragon;0,0;Aragon, Spain;4,0;3,0;22,0;38,0;0,0;0,0;0,0;22,0;8,0
76;2020-03-12;Aragon;0,0;Aragon, Spain;6,0;3,0;28,0;45,0;2,0;0,0;0,0;6,0;7,0
77;2020-03-13;Aragon;0,0;Aragon, Spain;7,0;3,0;30,0;64,0;1,0;0,0;0,0;2,0;19,0
78;2020-03-14;Aragon;0,0;Aragon, Spain;7,0;5,0;42,0;80,0;0,0;0,0;2,0;12,0;16,0
79;2020-03-15;Aragon;0,0;Aragon, Spain;7,0;5,0;59,0;121,0;0,0;0,0;0,0;17,0;41,0
80;2020-03-16;Aragon;0,0;Aragon, Spain;11,0;7,0;64,0;147,0;4,0;0,0;2,0;5,0;26,0
81;2020-03-17;Aragon;0,0;Aragon, Spain;12,0;9,0;74,0;207,0;1,0;0,0;2,0;10,0;60,0
82;2020-03-18;Aragon;0,0;Aragon, Spain;13,0;9,0;81,0;226,0;1,0;0,0;0,0;7,0;19,0
83;2020-03-19;Aragon;0,0;Aragon, Spain;15,0;14,0;101,0;281,0;2,0;0,0;5,0;20,0;55,0
84;2020-03-20;Aragon;0,0;Aragon, Spain;17,0;28,0;127,0;360,0;2,0;0,0;14,0;26,0;79,0
85;2020-03-21;Aragon;0,0;Aragon, Spain;22,0;33,0;192,0;424,0;5,0;0,0;5,0;65,0;64,0
86;2020-03-22;Aragon;3,0;Aragon, Spain;24,0;45,0;241,0;532,0;2,0;3,0;12,0;49,0;108,0
87;2020-03-23;Aragon;3,0;Aragon, Spain;32,0;52,0;298,0;638,0;8,0;0,0;7,0;57,0;106,0
88;2020-03-24;Aragon;3,0;Aragon, Spain;37,0;66,0;384,0;758,0;5,0;0,0;14,0;86,0;120,0
89;2020-03-25;Aragon;4,0;Aragon, Spain;40,0;75,0;459,0;907,0;3,0;1,0;9,0;75,0;149,0
90;2020-03-26;Aragon;4,0;Aragon, Spain;48,0;93,0;562,0;1116,0;8,0;0,0;18,0;103,0;209,0
91;2020-03-27;Aragon;8,0;Aragon, Spain;58,0;114,0;693,0;1338,0;10,0;4,0;21,0;131,0;222,0
92;2020-03-28;Aragon;8,0;Aragon, Spain;93,0;124,0;835,0;1592,0;35,0;0,0;10,0;142,0;254,0
93;2020-03-29;Aragon;125,0;Aragon, Spain;104,0;145,0;835,0;1858,0;11,0;117,0;21,0;0,0;266,0
94;2020-03-30;Aragon;174,0;Aragon, Spain;106,0;148,0;1094,0;2078,0;2,0;49,0;3,0;259,0;220,0
95;2020-03-31;Aragon;204,0;Aragon, Spain;138,0;157,0;1176,0;2272,0;32,0;30,0;9,0;82,0;194,0
96;2020-04-01;Aragon;257,0;Aragon, Spain;169,0;160,0;1234,0;2491,0;31,0;53,0;3,0;58,0;219,0
97;2020-04-02;Aragon;320,0;Aragon, Spain;200,0;170,0;1320,0;2700,0;31,0;63,0;10,0;86,0;209,0
98;2020-04-03;Aragon;378,0;Aragon, Spain;224,0;172,0;1431,0;2889,0;24,0;58,0;2,0;111,0;189,0
99;2020-04-04;Aragon;440,0;Aragon, Spain;251,0;182,0;1505,0;3078,0;27,0;62,0;10,0;74,0;189,0
100;2020-04-05;Aragon;537,0;Aragon, Spain;270,0;182,0;1588,0;3232,0;19,0;97,0;0,0;83,0;154,0
101;2020-04-06;Aragon;565,0;Aragon, Spain;284,0;186,0;1637,0;3347,0;14,0;28,0;4,0;49,0;115,0
102;2020-04-07;Aragon;578,0;Aragon, Spain;312,0;196,0;1663,0;3449,0;28,0;13,0;10,0;26,0;102,0
103;2020-04-08;Aragon;659,0;Aragon, Spain;349,0;204,0;1716,0;3549,0;37,0;81,0;8,0;53,0;100,0
104;2020-04-09;Aragon;718,0;Aragon, Spain;385,0;210,0;1765,0;3685,0;36,0;59,0;6,0;49,0;136,0
105;2020-04-10;Aragon;797,0;Aragon, Spain;409,0;212,0;1822,0;3831,0;24,0;79,0;2,0;57,0;146,0
106;2020-04-11;Aragon;888,0;Aragon, Spain;425,0;215,0;1860,0;3998,0;16,0;91,0;3,0;38,0;167,0
107;2020-04-12;Aragon;934,0;Aragon, Spain;450,0;221,0;1901,0;4125,0;25,0;46,0;6,0;41,0;127,0
108;2020-04-13;Aragon;946,0;Aragon, Spain;464,0;223,0;1938,0;4248,0;14,0;12,0;2,0;37,0;123,0
109;2020-04-14;Aragon;963,0;Aragon, Spain;492,0;229,0;1966,0;4332,0;28,0;17,0;6,0;28,0;84,0
110;2020-04-15;Aragon;1012,0;Aragon, Spain;514,0;231,0;2006,0;4450,0;22,0;49,0;2,0;40,0;118,0
111;2020-04-16;Aragon;1087,0;Aragon, Spain;543,0;235,0;2108,0;4566,0;29,0;75,0;4,0;102,0;116,0
112;2020-04-17;Aragon;1121,0;Aragon, Spain;562,0;235,0;2151,0;4664,0;19,0;34,0;0,0;43,0;98,0
113;2020-04-18;Aragon;1121,0;Aragon, Spain;601,0;237,0;2180,0;4761,0;39,0;0,0;2,0;29,0;97,0
114;2020-04-19;Aragon;1175,0;Aragon, Spain;619,0;240,0;2216,0;4831,0;18,0;54,0;3,0;36,0;70,0
115;2020-04-20;Aragon;1178,0;Aragon, Spain;637,0;242,0;2244,0;4886,0;18,0;3,0;2,0;28,0;55,0
116;2020-04-21;Aragon;1182,0;Aragon, Spain;643,0;244,0;2271,0;4938,0;6,0;4,0;2,0;27,0;52,0
117;2020-04-22;Aragon;1530,0;Aragon, Spain;656,0;246,0;2304,0;5054,0;13,0;348,0;2,0;33,0;116,0
118;2020-04-23;Aragon;1680,0;Aragon, Spain;681,0;247,0;2340,0;5237,0;25,0;150,0;1,0;36,0;183,0
119;2020-04-24;Aragon;1781,0;Aragon, Spain;695,0;248,0;2359,0;5295,0;14,0;101,0;1,0;19,0;58,0
120;2020-04-25;Aragon;1929,0;Aragon, Spain;709,0;249,0;2372,0;5382,0;14,0;148,0;1,0;13,0;87,0
121;2020-04-26;Aragon;1960,0;Aragon, Spain;712,0;251,0;2395,0;5456,0;3,0;31,0;2,0;23,0;74,0
122;2020-04-27;Aragon;2010,0;Aragon, Spain;726,0;251,0;2403,0;5504,0;14,0;50,0;0,0;8,0;48,0
123;2020-04-28;Aragon;2081,0;Aragon, Spain;735,0;252,0;2425,0;5557,0;9,0;71,0;1,0;22,0;53,0
124;2020-04-29;Aragon;2189,0;Aragon, Spain;736,0;252,0;2454,0;5652,0;1,0;108,0;0,0;29,0;95,0
125;2020-04-30;Aragon;2291,0;Aragon, Spain;739,0;252,0;2477,0;5971,0;3,0;102,0;0,0;23,0;319,0
126;2020-05-01;Aragon;2382,0;Aragon, Spain;749,0;253,0;2494,0;6103,0;10,0;91,0;1,0;17,0;132,0
127;2020-05-02;Aragon;2474,0;Aragon, Spain;761,0;253,0;2503,0;6164,0;12,0;92,0;0,0;9,0;61,0
128;2020-05-03;Aragon;2558,0;Aragon, Spain;761,0;253,0;2519,0;6208,0;0,0;84,0;0,0;16,0;44,0
129;2020-05-04;Aragon;2624,0;Aragon, Spain;762,0;253,0;2526,0;6239,0;1,0;66,0;0,0;7,0;31,0
130;2020-05-05;Aragon;2704,0;Aragon, Spain;770,0;253,0;2539,0;6282,0;8,0;80,0;0,0;13,0;43,0
131;2020-05-06;Aragon;2790,0;Aragon, Spain;788,0;253,0;2552,0;6382,0;18,0;86,0;0,0;13,0;100,0
132;2020-05-07;Aragon;2880,0;Aragon, Spain;800,0;255,0;2564,0;6516,0;12,0;90,0;2,0;12,0;134,0
133;2020-05-08;Aragon;2953,0;Aragon, Spain;815,0;255,0;2578,0;6575,0;15,0;73,0;0,0;14,0;59,0
134;2020-05-09;Aragon;3006,0;Aragon, Spain;823,0;255,0;2583,0;6656,0;8,0;53,0;0,0;5,0;81,0
135;2020-05-10;Aragon;3076,0;Aragon, Spain;824,0;255,0;2588,0;6702,0;1,0;70,0;0,0;5,0;46,0
136;2020-05-11;Aragon;3116,0;Aragon, Spain;825,0;255,0;2595,0;6731,0;1,0;40,0;0,0;7,0;29,0
137;2020-05-12;Aragon;3186,0;Aragon, Spain;828,0;255,0;2606,0;6797,0;3,0;70,0;0,0;11,0;66,0
138;2020-05-13;Aragon;3312,0;Aragon, Spain;829,0;255,0;2614,0;6856,0;1,0;126,0;0,0;8,0;59,0
139;2020-05-14;Aragon;3471,0;Aragon, Spain;836,0;255,0;2625,0;6943,0;7,0;159,0;0,0;11,0;87,0
140;2020-05-15;Aragon;3534,0;Aragon, Spain;837,0;255,0;2637,0;7015,0;1,0;63,0;0,0;12,0;72,0
141;2020-05-16;Aragon;3655,0;Aragon, Spain;838,0;255,0;2648,0;7125,0;1,0;121,0;0,0;11,0;110,0
142;2020-05-17;Aragon;3727,0;Aragon, Spain;838,0;255,0;2655,0;7177,0;0,0;72,0;0,0;7,0;52,0
143;2020-05-18;Aragon;3772,0;Aragon, Spain;838,0;255,0;2659,0;7201,0;0,0;45,0;0,0;4,0;24,0
1384;2020-05-19;Aragon;3772,0;Aragon, Spain;843,0;255,0;2667,0;7271,0;5,0;0,0;0,0;8,0;70,0
1385;2020-05-20;Aragon;3772,0;Aragon, Spain;847,0;255,0;2434,0;7302,0;4,0;0,0;0,0;-233,0;31,0
1386;2020-05-21;Aragon;3772,0;Aragon, Spain;848,0;256,0;2442,0;7339,0;1,0;0,0;1,0;8,0;37,0
1387;2020-05-22;Aragon;3772,0;Aragon, Spain;858,0;256,0;2447,0;7339,0;10,0;0,0;0,0;5,0;0,0
1388;2020-05-23;Aragon;3772,0;Aragon, Spain;858,0;257,0;2451,0;7339,0;0,0;0,0;1,0;4,0;0,0
1389;2020-05-24;Aragon;3772,0;Aragon, Spain;858,0;257,0;2452,0;7339,0;0,0;0,0;0,0;1,0;0,0
1599;2020-02-21;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1600;2020-02-22;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1601;2020-02-23;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1602;2020-02-24;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1603;2020-02-25;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1604;2020-02-26;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1605;2020-02-27;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1606;2020-02-28;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1607;2020-02-29;Asturias;0,0;Asturias, Spain;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
144;2020-03-01;Asturias;0,0;Asturias, Spain;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0
1608;2020-03-02;Asturias;0,0;Asturias, Spain;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1609;2020-03-03;Asturias;0,0;Asturias, Spain;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0
1390;2020-03-04;Asturias;0,0;Asturias, Spain;0,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0
1391;2020-03-05;Asturias;0,0;Asturias, Spain;0,0;1,0;1,0;4,0;0,0;0,0;0,0;0,0;2,0
1392;2020-03-06;Asturias;0,0;Asturias, Spain;0,0;1,0;4,0;4,0;0,0;0,0;0,0;3,0;0,0
1393;2020-03-07;Asturias;0,0;Asturias, Spain;0,0;1,0;4,0;7,0;0,0;0,0;0,0;0,0;3,0
1394;2020-03-08;Asturias;0,0;Asturias, Spain;0,0;1,0;4,0;8,0;0,0;0,0;0,0;0,0;1,0
145;2020-03-09;Asturias;0,0;Asturias, Spain;0,0;1,0;7,0;10,0;0,0;0,0;0,0;3,0;2,0
146;2020-03-10;Asturias;1,0;Asturias, Spain;0,0;1,0;11,0;15,0;0,0;1,0;0,0;4,0;5,0
147;2020-03-11;Asturias;1,0;Asturias, Spain;0,0;2,0;13,0;32,0;0,0;0,0;1,0;2,0;17,0
148;2020-03-12;Asturias;1,0;Asturias, Spain;0,0;2,0;15,0;37,0;0,0;0,0;0,0;2,0;5,0
149;2020-03-13;Asturias;1,0;Asturias, Spain;1,0;2,0;18,0;40,0;1,0;0,0;0,0;3,0;3,0
